"date_","continent","location","population","new_people_vaccinated_smoothed","cumsum_vac"
"2021-06-06","Asia","Afghanistan",39835428,324,485844.0
"2021-06-07","Asia","Afghanistan",39835428,287,486131.0
"2021-06-08","Asia","Afghanistan",39835428,250,486381.0
"2021-06-09","Asia","Afghanistan",39835428,223,486604.0
"2021-06-10","Asia","Afghanistan",39835428,250,486854.0
"2021-06-11","Asia","Afghanistan",39835428,259,487113.0
"2021-06-12","Asia","Afghanistan",39835428,269,487382.0
"2021-06-13","Asia","Afghanistan",39835428,278,487660.0
"2021-06-14","Asia","Afghanistan",39835428,288,487948.0
"2021-06-15","Asia","Afghanistan",39835428,1994,489942.0
"2021-06-16","Asia","Afghanistan",39835428,3691,493633.0
"2021-06-17","Asia","Afghanistan",39835428,5387,499020.0
"2021-06-18","Asia","Afghanistan",39835428,7084,506104.0
"2021-06-19","Asia","Afghanistan",39835428,8781,514885.0
"2021-06-20","Asia","Afghanistan",39835428,10477,525362.0
"2021-06-21","Asia","Afghanistan",39835428,12174,537536.0
"2021-06-22","Asia","Afghanistan",39835428,12174,549710.0
"2021-06-23","Asia","Afghanistan",39835428,12358,562068.0
"2021-06-24","Asia","Afghanistan",39835428,12542,574610.0
"2021-06-25","Asia","Afghanistan",39835428,12726,587336.0
"2021-06-26","Asia","Afghanistan",39835428,12909,600245.0
"2021-06-27","Asia","Afghanistan",39835428,13093,613338.0
"2021-06-28","Asia","Afghanistan",39835428,13724,627062.0
"2021-06-29","Asia","Afghanistan",39835428,14355,641417.0
"2021-06-30","Asia","Afghanistan",39835428,14802,656219.0
"2021-07-01","Asia","Afghanistan",39835428,13654,669873.0
"2021-07-02","Asia","Afghanistan",39835428,12507,682380.0
"2021-07-03","Asia","Afghanistan",39835428,11360,693740.0
"2021-07-04","Asia","Afghanistan",39835428,10212,703952.0
"2021-07-05","Asia","Afghanistan",39835428,8618,712570.0
"2021-07-06","Asia","Afghanistan",39835428,6881,719451.0
"2021-07-07","Asia","Afghanistan",39835428,5145,724596.0
"2021-07-08","Asia","Afghanistan",39835428,4645,729241.0
"2021-07-09","Asia","Afghanistan",39835428,4145,733386.0
"2021-07-10","Asia","Afghanistan",39835428,3645,737031.0
"2021-07-11","Asia","Afghanistan",39835428,3145,740176.0
"2021-07-12","Asia","Afghanistan",39835428,2468,742644.0
"2021-07-13","Asia","Afghanistan",39835428,1933,744577.0
"2021-07-14","Asia","Afghanistan",39835428,1399,745976.0
"2021-07-15","Asia","Afghanistan",39835428,1222,747198.0
"2021-07-16","Asia","Afghanistan",39835428,1044,748242.0
"2021-07-17","Asia","Afghanistan",39835428,867,749109.0
"2021-07-18","Asia","Afghanistan",39835428,690,749799.0
"2021-07-19","Asia","Afghanistan",39835428,690,750489.0
"2021-07-20","Asia","Afghanistan",39835428,690,751179.0
"2021-07-21","Asia","Afghanistan",39835428,690,751869.0
"2021-07-22","Asia","Afghanistan",39835428,690,752559.0
"2021-07-23","Asia","Afghanistan",39835428,690,753249.0
"2021-07-24","Asia","Afghanistan",39835428,690,753939.0
"2021-07-25","Asia","Afghanistan",39835428,690,754629.0
"2021-07-26","Asia","Afghanistan",39835428,690,755319.0
"2021-07-27","Asia","Afghanistan",39835428,690,756009.0
"2021-07-28","Asia","Afghanistan",39835428,690,756699.0
"2021-07-29","Asia","Afghanistan",39835428,690,757389.0
"2021-07-30","Asia","Afghanistan",39835428,690,758079.0
"2021-07-31","Asia","Afghanistan",39835428,690,758769.0
"2021-08-01","Asia","Afghanistan",39835428,690,759459.0
"2021-08-02","Asia","Afghanistan",39835428,690,760149.0
"2021-08-03","Asia","Afghanistan",39835428,690,760839.0
"2021-08-04","Asia","Afghanistan",39835428,690,761529.0
"2021-08-05","Asia","Afghanistan",39835428,690,762219.0
"2021-08-06","Asia","Afghanistan",39835428,690,762909.0
"2021-08-07","Asia","Afghanistan",39835428,690,763599.0
"2021-08-08","Asia","Afghanistan",39835428,690,764289.0
"2021-08-09","Asia","Afghanistan",39835428,690,764979.0
"2021-08-10","Asia","Afghanistan",39835428,690,765669.0
"2021-08-11","Asia","Afghanistan",39835428,690,766359.0
"2021-08-12","Asia","Afghanistan",39835428,690,767049.0
"2021-08-13","Asia","Afghanistan",39835428,690,767739.0
"2021-08-14","Asia","Afghanistan",39835428,690,768429.0
"2021-08-15","Asia","Afghanistan",39835428,690,769119.0
"2021-08-16","Asia","Afghanistan",39835428,690,769809.0
"2021-08-17","Asia","Afghanistan",39835428,690,770499.0
"2021-08-18","Asia","Afghanistan",39835428,690,771189.0
"2021-08-19","Asia","Afghanistan",39835428,690,771879.0
"2021-08-20","Asia","Afghanistan",39835428,690,772569.0
"2021-08-21","Asia","Afghanistan",39835428,624,773193.0
"2021-08-22","Asia","Afghanistan",39835428,557,773750.0
"2021-08-23","Asia","Afghanistan",39835428,490,774240.0
"2021-08-24","Asia","Afghanistan",39835428,424,774664.0
"2021-08-25","Asia","Afghanistan",39835428,357,775021.0
"2021-08-26","Asia","Afghanistan",39835428,290,775311.0
"2021-08-27","Asia","Afghanistan",39835428,224,775535.0
"2021-08-28","Asia","Afghanistan",39835428,224,775759.0
"2021-08-29","Asia","Afghanistan",39835428,224,775983.0
"2021-08-30","Asia","Afghanistan",39835428,224,776207.0
"2021-08-31","Asia","Afghanistan",39835428,224,776431.0
"2021-09-01","Asia","Afghanistan",39835428,456,776887.0
"2021-09-02","Asia","Afghanistan",39835428,689,777576.0
"2021-09-03","Asia","Afghanistan",39835428,922,778498.0
"2021-09-04","Asia","Afghanistan",39835428,1155,779653.0
"2021-09-05","Asia","Afghanistan",39835428,1388,781041.0
"2021-09-06","Asia","Afghanistan",39835428,1620,782661.0
"2021-09-07","Asia","Afghanistan",39835428,1853,784514.0
"2021-09-08","Asia","Afghanistan",39835428,1853,786367.0
"2021-09-09","Asia","Afghanistan",39835428,1853,788220.0
"2021-09-10","Asia","Afghanistan",39835428,1853,790073.0
"2021-09-11","Asia","Afghanistan",39835428,1853,791926.0
"2021-09-12","Asia","Afghanistan",39835428,1853,793779.0
"2021-09-13","Asia","Afghanistan",39835428,1853,795632.0
"2021-09-14","Asia","Afghanistan",39835428,1853,797485.0
"2021-09-15","Asia","Afghanistan",39835428,1853,799338.0
"2021-09-16","Asia","Afghanistan",39835428,1853,801191.0
"2021-09-17","Asia","Afghanistan",39835428,1853,803044.0
"2021-09-18","Asia","Afghanistan",39835428,1853,804897.0
"2021-09-19","Asia","Afghanistan",39835428,1853,806750.0
"2021-09-20","Asia","Afghanistan",39835428,1853,808603.0
"2021-09-21","Asia","Afghanistan",39835428,1853,810456.0
"2021-09-22","Asia","Afghanistan",39835428,1853,812309.0
"2021-09-23","Asia","Afghanistan",39835428,1853,814162.0
"2021-09-24","Asia","Afghanistan",39835428,1853,816015.0
"2021-09-25","Asia","Afghanistan",39835428,1853,817868.0
"2021-09-26","Asia","Afghanistan",39835428,1853,819721.0
"2021-09-27","Asia","Afghanistan",39835428,1853,821574.0
"2021-09-28","Asia","Afghanistan",39835428,1853,823427.0
"2021-09-29","Asia","Afghanistan",39835428,1853,825280.0
"2021-09-30","Asia","Afghanistan",39835428,1853,827133.0
"2021-10-01","Asia","Afghanistan",39835428,10165,837298.0
"2021-10-02","Asia","Afghanistan",39835428,18477,855775.0
"2021-10-03","Asia","Afghanistan",39835428,26788,882563.0
"2021-10-04","Asia","Afghanistan",39835428,35100,917663.0
"2021-10-05","Asia","Afghanistan",39835428,43412,961075.0
"2021-10-06","Asia","Afghanistan",39835428,51723,1012798.0
"2021-10-07","Asia","Afghanistan",39835428,60035,1072833.0
"2021-10-08","Asia","Afghanistan",39835428,60035,1132868.0
"2021-10-09","Asia","Afghanistan",39835428,60035,1192903.0
"2021-10-10","Asia","Afghanistan",39835428,60035,1252938.0
"2021-10-11","Asia","Afghanistan",39835428,60035,1312973.0
"2021-10-12","Asia","Afghanistan",39835428,60035,1373008.0
"2021-10-13","Asia","Afghanistan",39835428,60035,1433043.0
"2021-10-14","Asia","Afghanistan",39835428,60035,1493078.0
"2021-10-15","Asia","Afghanistan",39835428,60035,1553113.0
"2021-10-16","Asia","Afghanistan",39835428,60035,1613148.0
"2021-10-17","Asia","Afghanistan",39835428,60035,1673183.0
"2021-10-18","Asia","Afghanistan",39835428,60035,1733218.0
"2021-10-19","Asia","Afghanistan",39835428,60035,1793253.0
"2021-10-20","Asia","Afghanistan",39835428,60035,1853288.0
"2021-10-21","Asia","Afghanistan",39835428,60035,1913323.0
"2021-10-22","Asia","Afghanistan",39835428,60035,1973358.0
"2021-10-23","Asia","Afghanistan",39835428,60035,2033393.0
"2021-10-24","Asia","Afghanistan",39835428,60035,2093428.0
"2021-10-25","Asia","Afghanistan",39835428,60035,2153463.0
"2021-10-26","Asia","Afghanistan",39835428,60035,2213498.0
"2021-10-27","Asia","Afghanistan",39835428,60035,2273533.0
"2021-10-28","Asia","Afghanistan",39835428,60035,2333568.0
"2021-10-29","Asia","Afghanistan",39835428,60035,2393603.0
"2021-10-30","Asia","Afghanistan",39835428,60035,2453638.0
"2021-10-31","Asia","Afghanistan",39835428,60035,2513673.0
"2021-11-01","Asia","Afghanistan",39835428,60035,2573708.0
"2021-11-02","Asia","Afghanistan",39835428,60035,2633743.0
"2021-11-03","Asia","Afghanistan",39835428,60035,2693778.0
"2021-11-04","Asia","Afghanistan",39835428,60035,2753813.0
"2021-11-05","Asia","Afghanistan",39835428,60035,2813848.0
"2021-11-06","Asia","Afghanistan",39835428,60035,2873883.0
"2021-11-07","Asia","Afghanistan",39835428,60035,2933918.0
"2021-11-08","Asia","Afghanistan",39835428,60035,2993953.0
"2021-11-09","Asia","Afghanistan",39835428,60035,3053988.0
"2021-11-10","Asia","Afghanistan",39835428,60035,3114023.0
"2021-11-11","Asia","Afghanistan",39835428,60035,3174058.0
"2021-11-12","Asia","Afghanistan",39835428,60035,3234093.0
"2021-11-13","Asia","Afghanistan",39835428,60035,3294128.0
"2021-11-14","Asia","Afghanistan",39835428,60035,3354163.0
"2021-11-15","Asia","Afghanistan",39835428,53494,3407657.0
"2021-11-16","Asia","Afghanistan",39835428,46953,3454610.0
"2021-11-17","Asia","Afghanistan",39835428,40412,3495022.0
"2021-11-18","Asia","Afghanistan",39835428,33871,3528893.0
"2021-11-19","Asia","Afghanistan",39835428,27330,3556223.0
"2021-11-20","Asia","Afghanistan",39835428,20789,3577012.0
"2021-11-21","Asia","Afghanistan",39835428,14248,3591260.0
"2021-11-22","Asia","Afghanistan",39835428,14248,3605508.0
"2021-11-23","Asia","Afghanistan",39835428,14248,3619756.0
"2021-11-24","Asia","Afghanistan",39835428,14248,3634004.0
"2021-11-25","Asia","Afghanistan",39835428,14248,3648252.0
"2021-11-26","Asia","Afghanistan",39835428,14248,3662500.0
"2021-11-27","Asia","Afghanistan",39835428,14248,3676748.0
"2021-11-28","Asia","Afghanistan",39835428,14248,3690996.0
"2021-11-29","Asia","Afghanistan",39835428,14248,3705244.0
"2021-11-30","Asia","Afghanistan",39835428,14248,3719492.0
"2021-12-01","Asia","Afghanistan",39835428,14248,3733740.0
"2021-12-02","Asia","Afghanistan",39835428,14248,3747988.0
"2021-12-03","Asia","Afghanistan",39835428,14248,3762236.0
"2021-12-04","Asia","Afghanistan",39835428,14248,3776484.0
"2021-12-05","Asia","Afghanistan",39835428,14248,3790732.0
"2021-12-06","Asia","Afghanistan",39835428,14248,3804980.0
"2021-12-07","Asia","Afghanistan",39835428,14248,3819228.0
"2021-12-08","Asia","Afghanistan",39835428,14248,3833476.0
"2021-12-09","Asia","Afghanistan",39835428,14248,3847724.0
"2021-12-10","Asia","Afghanistan",39835428,14248,3861972.0
"2021-12-11","Asia","Afghanistan",39835428,14248,3876220.0
"2021-12-12","Asia","Afghanistan",39835428,14248,3890468.0
"2021-12-13","Asia","Afghanistan",39835428,14248,3904716.0
"2021-12-14","Asia","Afghanistan",39835428,14248,3918964.0
"2021-12-15","Asia","Afghanistan",39835428,14248,3933212.0
"2021-12-16","Asia","Afghanistan",39835428,14248,3947460.0
"2021-12-17","Asia","Afghanistan",39835428,14248,3961708.0
"2021-12-18","Asia","Afghanistan",39835428,14248,3975956.0
"2021-12-19","Asia","Afghanistan",39835428,14248,3990204.0
"2021-12-20","Asia","Afghanistan",39835428,14248,4004452.0
"2021-12-21","Asia","Afghanistan",39835428,14248,4018700.0
"2021-12-22","Asia","Afghanistan",39835428,14248,4032948.0
"2021-12-23","Asia","Afghanistan",39835428,14248,4047196.0
"2021-12-24","Asia","Afghanistan",39835428,14248,4061444.0
"2021-12-25","Asia","Afghanistan",39835428,14248,4075692.0
"2021-12-26","Asia","Afghanistan",39835428,14248,4089940.0
"2021-12-27","Asia","Afghanistan",39835428,14248,4104188.0
"2021-12-28","Asia","Afghanistan",39835428,14583,4118771.0
"2021-12-29","Asia","Afghanistan",39835428,14918,4133689.0
"2021-12-30","Asia","Afghanistan",39835428,15253,4148942.0
"2021-12-31","Asia","Afghanistan",39835428,15588,4164530.0
"2022-01-01","Asia","Afghanistan",39835428,15923,4180453.0
"2022-01-02","Asia","Afghanistan",39835428,16258,4196711.0
"2022-01-03","Asia","Afghanistan",39835428,16593,4213304.0
"2022-01-04","Asia","Afghanistan",39835428,16593,4229897.0
"2022-01-05","Asia","Afghanistan",39835428,16593,4246490.0
"2022-01-06","Asia","Afghanistan",39835428,16593,4263083.0
"2022-01-07","Asia","Afghanistan",39835428,16593,4279676.0
"2022-01-08","Asia","Afghanistan",39835428,16593,4296269.0
"2022-01-09","Asia","Afghanistan",39835428,16593,4312862.0
"2022-01-10","Asia","Afghanistan",39835428,15669,4328531.0
"2022-01-11","Asia","Afghanistan",39835428,14745,4343276.0
"2022-01-12","Asia","Afghanistan",39835428,14309,4357585.0
"2022-01-13","Asia","Afghanistan",39835428,13872,4371457.0
"2022-01-14","Asia","Afghanistan",39835428,12467,4383924.0
"2022-01-15","Asia","Afghanistan",39835428,11062,4394986.0
"2022-01-16","Asia","Afghanistan",39835428,9657,4404643.0
"2022-01-17","Asia","Afghanistan",39835428,9176,4413819.0
"2022-01-18","Asia","Afghanistan",39835428,8964,4422783.0
"2022-01-19","Asia","Afghanistan",39835428,8265,4431048.0
"2022-01-20","Asia","Afghanistan",39835428,7368,4438416.0
"2022-01-21","Asia","Afghanistan",39835428,7440,4445856.0
"2022-01-22","Asia","Afghanistan",39835428,7513,4453369.0
"2022-01-23","Asia","Afghanistan",39835428,7585,4460954.0
"2022-01-24","Asia","Afghanistan",39835428,7657,4468611.0
"2022-01-25","Asia","Afghanistan",39835428,8197,4476808.0
"2022-01-26","Asia","Afghanistan",39835428,8737,4485545.0
"2022-01-27","Asia","Afghanistan",39835428,8558,4494103.0
"2022-01-28","Asia","Afghanistan",39835428,8851,4502954.0
"2022-01-29","Asia","Afghanistan",39835428,9145,4512099.0
"2022-01-30","Asia","Afghanistan",39835428,9438,4521537.0
"2022-01-31","Asia","Afghanistan",39835428,9732,4531269.0
"2022-02-01","Asia","Afghanistan",39835428,9606,4540875.0
"2022-02-02","Asia","Afghanistan",39835428,9481,4550356.0
"2022-02-03","Asia","Afghanistan",39835428,10238,4560594.0
"2022-02-04","Asia","Afghanistan",39835428,10523,4571117.0
"2022-02-05","Asia","Afghanistan",39835428,10807,4581924.0
"2022-02-06","Asia","Afghanistan",39835428,11092,4593016.0
"2022-02-07","Asia","Afghanistan",39835428,11376,4604392.0
"2022-02-08","Asia","Afghanistan",39835428,11546,4615938.0
"2022-02-09","Asia","Afghanistan",39835428,11716,4627654.0
"2022-02-10","Asia","Afghanistan",39835428,11919,4639573.0
"2022-02-11","Asia","Afghanistan",39835428,12123,4651696.0
"2022-02-12","Asia","Afghanistan",39835428,12326,4664022.0
"2022-02-13","Asia","Afghanistan",39835428,12530,4676552.0
"2022-02-14","Asia","Afghanistan",39835428,12733,4689285.0
"2022-02-15","Asia","Afghanistan",39835428,12774,4702059.0
"2022-02-16","Asia","Afghanistan",39835428,12815,4714874.0
"2022-02-17","Asia","Afghanistan",39835428,12855,4727729.0
"2022-02-18","Asia","Afghanistan",39835428,12896,4740625.0
"2022-02-19","Asia","Afghanistan",39835428,12937,4753562.0
"2022-02-20","Asia","Afghanistan",39835428,12977,4766539.0
"2022-02-21","Asia","Afghanistan",39835428,0,4766539.0
"2022-02-22","Asia","Afghanistan",39835428,0,4766539.0
"2022-02-23","Asia","Afghanistan",39835428,0,4766539.0
"2022-02-24","Asia","Afghanistan",39835428,0,4766539.0
"2022-02-25","Asia","Afghanistan",39835428,0,4766539.0
"2022-02-26","Asia","Afghanistan",39835428,0,4766539.0
"2020-02-13","","Africa",1373486472,0,0.0
"2020-02-14","","Africa",1373486472,0,0.0
"2020-02-15","","Africa",1373486472,0,0.0
"2020-02-16","","Africa",1373486472,0,0.0
"2020-02-17","","Africa",1373486472,0,0.0
"2020-02-18","","Africa",1373486472,0,0.0
"2020-02-19","","Africa",1373486472,0,0.0
"2020-02-20","","Africa",1373486472,0,0.0
"2020-02-21","","Africa",1373486472,0,0.0
"2020-02-22","","Africa",1373486472,0,0.0
"2020-02-23","","Africa",1373486472,0,0.0
"2020-02-24","","Africa",1373486472,0,0.0
"2020-02-25","","Africa",1373486472,0,0.0
"2020-02-26","","Africa",1373486472,0,0.0
"2020-02-27","","Africa",1373486472,0,0.0
"2020-02-28","","Africa",1373486472,0,0.0
"2020-02-29","","Africa",1373486472,0,0.0
"2020-03-01","","Africa",1373486472,0,0.0
"2020-03-02","","Africa",1373486472,0,0.0
"2020-03-03","","Africa",1373486472,0,0.0
"2020-03-04","","Africa",1373486472,0,0.0
"2020-03-05","","Africa",1373486472,0,0.0
"2020-03-06","","Africa",1373486472,0,0.0
"2020-03-07","","Africa",1373486472,0,0.0
"2020-03-08","","Africa",1373486472,0,0.0
"2020-03-09","","Africa",1373486472,0,0.0
"2020-03-10","","Africa",1373486472,0,0.0
"2020-03-11","","Africa",1373486472,0,0.0
"2020-03-12","","Africa",1373486472,0,0.0
"2020-03-13","","Africa",1373486472,0,0.0
"2020-03-14","","Africa",1373486472,0,0.0
"2020-03-15","","Africa",1373486472,0,0.0
"2020-03-16","","Africa",1373486472,0,0.0
"2020-03-17","","Africa",1373486472,0,0.0
"2020-03-18","","Africa",1373486472,0,0.0
"2020-03-19","","Africa",1373486472,0,0.0
"2020-03-20","","Africa",1373486472,0,0.0
"2020-03-21","","Africa",1373486472,0,0.0
"2020-03-22","","Africa",1373486472,0,0.0
"2020-03-23","","Africa",1373486472,0,0.0
"2020-03-24","","Africa",1373486472,0,0.0
"2020-03-25","","Africa",1373486472,0,0.0
"2020-03-26","","Africa",1373486472,0,0.0
"2020-03-27","","Africa",1373486472,0,0.0
"2020-03-28","","Africa",1373486472,0,0.0
"2020-03-29","","Africa",1373486472,0,0.0
"2020-03-30","","Africa",1373486472,0,0.0
"2020-03-31","","Africa",1373486472,0,0.0
"2020-04-01","","Africa",1373486472,0,0.0
"2020-04-02","","Africa",1373486472,0,0.0
"2020-04-03","","Africa",1373486472,0,0.0
"2020-04-04","","Africa",1373486472,0,0.0
"2020-04-05","","Africa",1373486472,0,0.0
"2020-04-06","","Africa",1373486472,0,0.0
"2020-04-07","","Africa",1373486472,0,0.0
"2020-04-08","","Africa",1373486472,0,0.0
"2020-04-09","","Africa",1373486472,0,0.0
"2020-04-10","","Africa",1373486472,0,0.0
"2020-04-11","","Africa",1373486472,0,0.0
"2020-04-12","","Africa",1373486472,0,0.0
"2020-04-13","","Africa",1373486472,0,0.0
"2020-04-14","","Africa",1373486472,0,0.0
"2020-04-15","","Africa",1373486472,0,0.0
"2020-04-16","","Africa",1373486472,0,0.0
"2020-04-17","","Africa",1373486472,0,0.0
"2020-04-18","","Africa",1373486472,0,0.0
"2020-04-19","","Africa",1373486472,0,0.0
"2020-04-20","","Africa",1373486472,0,0.0
"2020-04-21","","Africa",1373486472,0,0.0
"2020-04-22","","Africa",1373486472,0,0.0
"2020-04-23","","Africa",1373486472,0,0.0
"2020-04-24","","Africa",1373486472,0,0.0
"2020-04-25","","Africa",1373486472,0,0.0
"2020-04-26","","Africa",1373486472,0,0.0
"2020-04-27","","Africa",1373486472,0,0.0
"2020-04-28","","Africa",1373486472,0,0.0
"2020-04-29","","Africa",1373486472,0,0.0
"2020-04-30","","Africa",1373486472,0,0.0
"2020-05-01","","Africa",1373486472,0,0.0
"2020-05-02","","Africa",1373486472,0,0.0
"2020-05-03","","Africa",1373486472,0,0.0
"2020-05-04","","Africa",1373486472,0,0.0
"2020-05-05","","Africa",1373486472,0,0.0
"2020-05-06","","Africa",1373486472,0,0.0
"2020-05-07","","Africa",1373486472,0,0.0
"2020-05-08","","Africa",1373486472,0,0.0
"2020-05-09","","Africa",1373486472,0,0.0
"2020-05-10","","Africa",1373486472,0,0.0
"2020-05-11","","Africa",1373486472,0,0.0
"2020-05-12","","Africa",1373486472,0,0.0
"2020-05-13","","Africa",1373486472,0,0.0
"2020-05-14","","Africa",1373486472,0,0.0
"2020-05-15","","Africa",1373486472,0,0.0
"2020-05-16","","Africa",1373486472,0,0.0
"2020-05-17","","Africa",1373486472,0,0.0
"2020-05-18","","Africa",1373486472,0,0.0
"2020-05-19","","Africa",1373486472,0,0.0
"2020-05-20","","Africa",1373486472,0,0.0
"2020-05-21","","Africa",1373486472,0,0.0
"2020-05-22","","Africa",1373486472,0,0.0
"2020-05-23","","Africa",1373486472,0,0.0
"2020-05-24","","Africa",1373486472,0,0.0
"2020-05-25","","Africa",1373486472,0,0.0
"2020-05-26","","Africa",1373486472,0,0.0
"2020-05-27","","Africa",1373486472,0,0.0
"2020-05-28","","Africa",1373486472,0,0.0
"2020-05-29","","Africa",1373486472,0,0.0
"2020-05-30","","Africa",1373486472,0,0.0
"2020-05-31","","Africa",1373486472,0,0.0
"2020-06-01","","Africa",1373486472,0,0.0
"2020-06-02","","Africa",1373486472,0,0.0
"2020-06-03","","Africa",1373486472,0,0.0
"2020-06-04","","Africa",1373486472,0,0.0
"2020-06-05","","Africa",1373486472,0,0.0
"2020-06-06","","Africa",1373486472,0,0.0
"2020-06-07","","Africa",1373486472,0,0.0
"2020-06-08","","Africa",1373486472,0,0.0
"2020-06-09","","Africa",1373486472,0,0.0
"2020-06-10","","Africa",1373486472,0,0.0
"2020-06-11","","Africa",1373486472,0,0.0
"2020-06-12","","Africa",1373486472,0,0.0
"2020-06-13","","Africa",1373486472,0,0.0
"2020-06-14","","Africa",1373486472,0,0.0
"2020-06-15","","Africa",1373486472,0,0.0
"2020-06-16","","Africa",1373486472,0,0.0
"2020-06-17","","Africa",1373486472,0,0.0
"2020-06-18","","Africa",1373486472,0,0.0
"2020-06-19","","Africa",1373486472,0,0.0
"2020-06-20","","Africa",1373486472,0,0.0
"2020-06-21","","Africa",1373486472,0,0.0
"2020-06-22","","Africa",1373486472,0,0.0
"2020-06-23","","Africa",1373486472,0,0.0
"2020-06-24","","Africa",1373486472,0,0.0
"2020-06-25","","Africa",1373486472,0,0.0
"2020-06-26","","Africa",1373486472,0,0.0
"2020-06-27","","Africa",1373486472,0,0.0
"2020-06-28","","Africa",1373486472,0,0.0
"2020-06-29","","Africa",1373486472,0,0.0
"2020-06-30","","Africa",1373486472,0,0.0
